Sifra,IDTeritorije,Dan,Mesec,Godina,Vrednost,Opis
COVID19k,RS,18,3,2020,53.93,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,18,3,2020,12.5,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,18,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,18,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,3,2020,6,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,55,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,14,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,103,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,3,2020,66,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,506,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,3,2020,0,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,0,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,0,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,0,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,3,2020,0,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,21.21,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,19,3,2020,20.36,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,19,3,2020,53.4,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,19,3,2020,10.91,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,19,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,19,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,3,2020,8,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,71,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,32,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,135,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,3,2020,79,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,585,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,3,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,1,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,0,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,1,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,3,2020,59,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,40.51,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,20,3,2020,23.08,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,20,3,2020,52.59,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,20,3,2020,11.27,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,20,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,20,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,3,2020,12,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,88,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,36,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,171,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,3,2020,87,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,672,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,3,2020,0,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,0,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,0,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,1,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,3,2020,0,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,41.38,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,21,3,2020,25.45,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,21,3,2020,51.46,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,21,3,2020,13.64,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,21,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,21,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,3,2020,14,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,97,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,51,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,222,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,3,2020,89,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,761,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,3,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,0,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,1,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,2,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,3,2020,92,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,57.3,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,22,3,2020,29.17,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,22,3,2020,43.69,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,22,3,2020,14.43,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,22,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,22,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,3,2020,16,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,125,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,27,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,249,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,3,2020,67,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,828,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,3,2020,0,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,0,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,0,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,2,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,3,2020,0,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,40.3,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,23,3,2020,30.07,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,23,3,2020,50.2,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,23,3,2020,12.8,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,23,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,23,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,3,2020,21,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,152,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,54,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,303,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,3,2020,88,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,916,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,3,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,0,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,1,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,3,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,3,2020,60,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,61.36,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,24,3,2020,33.08,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,24,3,2020,50.17,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,24,3,2020,13.82,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,24,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,24,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,3,2020,24,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,203,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,81,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,384,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,3,2020,245,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,1161,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,3,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,0,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,1,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,4,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,3,2020,59,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,33.06,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,25,3,2020,33.07,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,25,3,2020,52.86,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,25,3,2020,11.82,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,25,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,25,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,3,2020,25,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,250,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,73,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,457,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,3,2020,295,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,1456,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,3,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,2,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,1,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,7,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,3,2020,63.33,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,24.75,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,26,3,2020,31.39,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,26,3,2020,54.7,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,26,3,2020,10,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,26,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,26,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,3,2020,45,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,302,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,71,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,528,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,3,2020,259,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,1715,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,3,2020,1,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,1,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,0,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,8,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,3,2020,62,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,27.41,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,27,3,2020,30.79,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,27,3,2020,57.2,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,27,3,2020,14.9,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,27,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,27,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,3,2020,49,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,334,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,131,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,659,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,3,2020,371,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,2086,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,3,2020,2,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,1,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,1,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,10,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,3,2020,63,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,35.31,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,28,3,2020,31.59,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,28,3,2020,50.68,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,28,3,2020,14.67,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,28,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,28,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,3,2020,55,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,331,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,82,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,741,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,3,2020,376,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,2462,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,3,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,1,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,2,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,13,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,3,2020,76.66,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,21.81,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,29,3,2020,30.1,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,29,3,2020,44.67,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,29,3,2020,16.62,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,29,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,29,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,3,2020,62,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,540,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,44,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,785,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,3,2020,622,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,3084,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,3,2020,3,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,2,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,1,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,16,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,3,2020,66.33,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,7.07,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,30,3,2020,25.45,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,30,3,2020,68.79,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,30,3,2020,11.48,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,30,3,2020,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,30,3,2020,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,3,2020,,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,31,3,2020,,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,3,2020,115,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,3,2020,900,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,3,2020,477,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,3,2020,3561,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,31,3,2020,7,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,31,3,2020,7,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,31,3,2020,0,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
